src_ip,dst_ip,protocol,is_anomaly
13.107.13.93,192.168.1.5,6,0
192.168.1.5,13.107.13.93,6,0
192.168.1.5,13.107.13.93,6,0
192.168.1.5,13.107.13.93,6,0
192.168.1.5,13.107.13.93,6,0
13.107.13.93,192.168.1.5,6,0
13.107.13.93,192.168.1.5,6,0
192.168.1.5,13.107.13.93,6,0
13.107.13.93,192.168.1.5,6,0
13.107.13.93,192.168.1.5,6,0
192.168.1.5,13.107.13.93,6,0
192.168.1.1,192.168.1.255,17,0
20.189.173.17,192.168.1.5,6,0
192.168.1.5,20.189.173.17,6,0
192.168.1.5,20.189.173.17,6,0
20.189.173.17,192.168.1.5,6,0
20.189.173.17,192.168.1.5,6,0
192.168.1.5,20.189.173.17,6,0
192.168.1.5,20.189.173.17,6,0
192.168.1.5,20.189.173.17,6,0
192.168.1.5,8.8.8.8,17,0
192.168.1.5,8.8.8.8,17,0
192.168.1.5,8.8.8.8,17,0
8.8.8.8,192.168.1.5,17,0
8.8.8.8,192.168.1.5,17,0
8.8.8.8,192.168.1.5,17,0
192.168.1.5,20.207.73.85,6,0
20.189.173.17,192.168.1.5,6,0
20.189.173.17,192.168.1.5,6,0
192.168.1.5,20.189.173.17,6,0
20.207.73.85,192.168.1.5,6,0
192.168.1.5,20.207.73.85,6,0
192.168.1.5,20.207.73.85,6,0
192.168.1.5,20.207.73.85,6,0
20.207.73.85,192.168.1.5,6,0
20.207.73.85,192.168.1.5,6,0
20.207.73.85,192.168.1.5,6,0
20.207.73.85,192.168.1.5,6,0
192.168.1.5,20.207.73.85,6,0
192.168.1.5,20.207.73.85,6,0
192.168.1.5,20.207.73.85,6,0
192.168.1.5,20.207.73.85,6,0
192.168.1.5,20.207.73.85,6,0
20.207.73.85,192.168.1.5,6,0
20.207.73.85,192.168.1.5,6,0
20.207.73.85,192.168.1.5,6,0
192.168.1.5,20.207.73.85,6,0
192.168.1.5,20.207.73.85,6,0
20.207.73.85,192.168.1.5,6,0
20.207.73.85,192.168.1.5,6,0
20.207.73.85,192.168.1.5,6,0
192.168.1.5,20.207.73.85,6,0
192.168.1.5,20.207.73.85,6,0
192.168.1.5,35.223.238.178,6,0
192.168.1.5,35.223.238.178,6,0
192.168.1.5,20.207.73.85,6,0
20.207.73.85,192.168.1.5,6,0
35.223.238.178,192.168.1.5,6,0
35.223.238.178,192.168.1.5,6,0
20.207.73.85,192.168.1.5,6,0
20.207.73.85,192.168.1.5,6,0
192.168.1.5,20.207.73.85,6,0
192.168.1.5,20.207.73.85,6,0
20.207.73.85,192.168.1.5,6,0
192.168.1.5,35.223.238.178,6,0
20.207.73.85,192.168.1.5,6,0
20.207.73.85,192.168.1.5,6,0
192.168.1.5,20.207.73.85,6,0
192.168.1.5,8.8.8.8,17,0
192.168.1.5,8.8.8.8,17,0
192.168.1.5,8.8.8.8,17,0
192.168.1.5,20.207.73.85,6,0
8.8.8.8,192.168.1.5,17,0
8.8.8.8,192.168.1.5,17,0
192.168.1.5,20.189.172.32,6,0
8.8.8.8,192.168.1.5,17,0
20.207.73.85,192.168.1.5,6,0
35.223.238.178,192.168.1.5,6,0
192.168.1.5,35.223.238.178,6,0
192.168.1.5,35.223.238.178,6,0
20.189.172.32,192.168.1.5,6,0
192.168.1.5,20.189.172.32,6,0
35.223.238.178,192.168.1.5,6,0
35.223.238.178,192.168.1.5,6,0
192.168.1.5,35.223.238.178,6,0
192.168.1.5,35.223.238.178,6,0
192.168.1.5,35.223.238.178,6,0
192.168.1.5,35.223.238.178,6,0
20.207.73.85,192.168.1.5,6,0
192.168.1.5,20.207.73.85,6,0
20.207.73.85,192.168.1.5,6,0
192.168.1.5,20.207.73.85,6,0
192.168.1.5,35.223.238.178,6,0
35.223.238.178,192.168.1.5,6,0
35.223.238.178,192.168.1.5,6,0
35.223.238.178,192.168.1.5,6,0
35.223.238.178,192.168.1.5,6,0
192.168.1.5,35.223.238.178,6,0
192.168.1.5,35.223.238.178,6,0
35.223.238.178,192.168.1.5,6,0
192.168.1.5,35.223.238.178,6,0
35.223.238.178,192.168.1.5,6,0
192.168.1.5,35.223.238.178,6,0
192.168.1.5,35.223.238.178,6,0
35.223.238.178,192.168.1.5,6,0
192.168.1.5,35.223.238.178,6,0
192.168.1.5,35.223.238.178,6,0
192.168.1.5,20.207.73.85,6,0
20.207.73.85,192.168.1.5,6,0
20.207.73.85,192.168.1.5,6,0
192.168.1.5,20.207.73.85,6,0
192.168.1.5,20.207.73.85,6,0
35.223.238.178,192.168.1.5,6,0
35.223.238.178,192.168.1.5,6,0
35.223.238.178,192.168.1.5,6,0
35.223.238.178,192.168.1.5,6,0
192.168.1.5,35.223.238.178,6,0
192.168.1.5,35.223.238.178,6,0
192.168.1.5,35.223.238.178,6,0
192.168.1.5,35.223.238.178,6,0
192.168.1.5,35.223.238.178,6,0
35.223.238.178,192.168.1.5,6,0
192.168.1.5,35.223.238.178,6,0
35.223.238.178,192.168.1.5,6,0
192.168.1.5,35.223.238.178,6,0
192.168.1.5,35.223.238.178,6,0
35.223.238.178,192.168.1.5,6,0
192.168.1.5,35.223.238.178,6,0
192.168.1.5,8.8.8.8,17,0
192.168.1.5,8.8.8.8,17,0
192.168.1.5,8.8.8.8,17,0
8.8.8.8,192.168.1.5,17,0
8.8.8.8,192.168.1.5,17,0
8.8.8.8,192.168.1.5,17,0
192.168.1.2,224.0.0.251,17,0
192.168.1.5,192.168.1.2,17,0
192.168.1.5,192.168.1.255,17,0
192.168.1.5,192.34.20.166,6,0
192.168.1.2,224.0.0.251,17,0
192.168.1.1,192.168.1.255,17,0
192.34.20.166,192.168.1.5,6,0
192.168.1.5,34.237.73.95,6,0
192.168.1.5,192.34.20.166,6,0
192.168.1.5,35.223.238.178,6,0
34.237.73.95,192.168.1.5,6,0
192.168.1.5,34.237.73.95,6,0
192.34.20.166,192.168.1.5,6,0
35.223.238.178,192.168.1.5,6,0
192.168.1.5,35.223.238.178,6,0
192.168.1.5,35.223.238.178,6,0
192.168.1.5,8.8.8.8,17,0
192.168.1.5,8.8.8.8,17,0
192.168.1.5,8.8.8.8,17,0
8.8.8.8,192.168.1.5,17,0
8.8.8.8,192.168.1.5,17,0
8.8.8.8,192.168.1.5,17,0
192.168.1.5,18.66.78.23,17,0
192.168.1.5,18.66.78.23,17,0
18.66.78.23,192.168.1.5,17,0
18.66.78.23,192.168.1.5,17,0
18.66.78.23,192.168.1.5,17,0
18.66.78.23,192.168.1.5,17,0
192.168.1.5,18.66.78.23,17,0
192.168.1.5,18.66.78.23,17,0
192.168.1.5,18.66.78.23,17,0
192.168.1.5,18.66.78.23,17,0
192.168.1.5,18.66.78.23,17,0
192.168.1.5,18.66.78.23,17,0
18.66.78.23,192.168.1.5,17,0
18.66.78.23,192.168.1.5,17,0
192.168.1.5,18.66.78.23,17,0
18.66.78.23,192.168.1.5,17,0
18.66.78.23,192.168.1.5,17,0
18.66.78.23,192.168.1.5,17,0
192.168.1.5,18.66.78.23,17,0
192.168.1.5,18.66.78.23,17,0
18.66.78.23,192.168.1.5,17,0
18.66.78.23,192.168.1.5,17,0
192.168.1.5,18.66.78.23,17,0
192.168.1.5,18.66.78.23,17,0
18.66.78.23,192.168.1.5,17,0
192.168.1.5,18.66.78.23,17,0
35.223.238.178,192.168.1.5,6,0
18.66.78.23,192.168.1.5,17,0
35.223.238.178,192.168.1.5,6,0
35.223.238.178,192.168.1.5,6,0
35.223.238.178,192.168.1.5,6,0
192.168.1.5,35.223.238.178,6,0
192.168.1.5,18.66.78.23,17,0
192.168.1.5,35.223.238.178,6,0
192.168.1.5,35.223.238.178,6,0
18.66.78.23,192.168.1.5,17,0
192.168.1.5,18.66.78.23,17,0
18.66.78.23,192.168.1.5,17,0
192.168.1.5,18.66.78.23,17,0
18.66.78.23,192.168.1.5,17,0
192.168.1.5,34.237.73.95,6,0
35.223.238.178,192.168.1.5,6,0
35.223.238.178,192.168.1.5,6,0
192.168.1.5,35.223.238.178,6,0
35.223.238.178,192.168.1.5,6,0
192.168.1.5,35.223.238.178,6,0
35.223.238.178,192.168.1.5,6,0
35.223.238.178,192.168.1.5,6,0
35.223.238.178,192.168.1.5,6,0
192.168.1.5,35.223.238.178,6,0
192.168.1.5,35.223.238.178,6,0
35.223.238.178,192.168.1.5,6,0
35.223.238.178,192.168.1.5,6,0
35.223.238.178,192.168.1.5,6,0
35.223.238.178,192.168.1.5,6,0
192.168.1.5,35.223.238.178,6,0
192.168.1.5,35.223.238.178,6,0
192.168.1.5,8.8.8.8,17,0
192.168.1.5,8.8.8.8,17,0
192.168.1.5,8.8.8.8,17,0
8.8.8.8,192.168.1.5,17,0
8.8.8.8,192.168.1.5,17,0
8.8.8.8,192.168.1.5,17,0
192.168.1.5,13.225.103.22,6,0
13.225.103.22,192.168.1.5,6,0
192.168.1.5,13.225.103.22,6,0
192.168.1.5,13.225.103.22,6,0
192.168.1.5,13.225.103.22,6,0
13.225.103.22,192.168.1.5,6,0
13.225.103.22,192.168.1.5,6,0
13.225.103.22,192.168.1.5,6,0
34.237.73.95,192.168.1.5,6,0
192.168.1.5,13.225.103.22,6,0
192.168.1.5,34.237.73.95,6,0
192.168.1.5,13.225.103.22,6,0
192.168.1.5,13.225.103.22,6,0
192.168.1.5,13.225.103.22,6,0
13.225.103.22,192.168.1.5,6,0
13.225.103.22,192.168.1.5,6,0
13.225.103.22,192.168.1.5,6,0
192.168.1.5,13.225.103.22,6,0
192.168.1.5,13.225.103.22,6,0
13.225.103.22,192.168.1.5,6,0
13.225.103.22,192.168.1.5,6,0
13.225.103.22,192.168.1.5,6,0
192.168.1.5,13.225.103.22,6,0
13.225.103.22,192.168.1.5,6,0
13.225.103.22,192.168.1.5,6,0
13.225.103.22,192.168.1.5,6,0
13.225.103.22,192.168.1.5,6,0
192.168.1.5,13.225.103.22,6,0
192.168.1.5,13.225.103.22,6,0
35.223.238.178,192.168.1.5,6,0
35.223.238.178,192.168.1.5,6,0
35.223.238.178,192.168.1.5,6,0
35.223.238.178,192.168.1.5,6,0
35.223.238.178,192.168.1.5,6,0
192.168.1.5,35.223.238.178,6,0
192.168.1.5,35.223.238.178,6,0
35.223.238.178,192.168.1.5,6,0
192.168.1.5,35.223.238.178,6,0
35.223.238.178,192.168.1.5,6,0
35.223.238.178,192.168.1.5,6,0
35.223.238.178,192.168.1.5,6,0
35.223.238.178,192.168.1.5,6,0
35.223.238.178,192.168.1.5,6,0
35.223.238.178,192.168.1.5,6,0
35.223.238.178,192.168.1.5,6,0
35.223.238.178,192.168.1.5,6,0
35.223.238.178,192.168.1.5,6,0
35.223.238.178,192.168.1.5,6,0
35.223.238.178,192.168.1.5,6,0
35.223.238.178,192.168.1.5,6,0
35.223.238.178,192.168.1.5,6,0
35.223.238.178,192.168.1.5,6,0
192.168.1.5,35.223.238.178,6,0
192.168.1.5,35.223.238.178,6,0
192.168.1.5,35.223.238.178,6,0
35.223.238.178,192.168.1.5,6,0
35.223.238.178,192.168.1.5,6,0
35.223.238.178,192.168.1.5,6,0
35.223.238.178,192.168.1.5,6,0
35.223.238.178,192.168.1.5,6,0
35.223.238.178,192.168.1.5,6,0
35.223.238.178,192.168.1.5,6,0
35.223.238.178,192.168.1.5,6,0
35.223.238.178,192.168.1.5,6,0
35.223.238.178,192.168.1.5,6,0
35.223.238.178,192.168.1.5,6,0
35.223.238.178,192.168.1.5,6,0
192.168.1.5,35.223.238.178,6,0
192.168.1.5,35.223.238.178,6,0
192.168.1.5,35.223.238.178,6,0
192.168.1.5,35.223.238.178,6,0
192.168.1.5,35.223.238.178,6,0
192.168.1.5,35.223.238.178,6,0
35.223.238.178,192.168.1.5,6,0
35.223.238.178,192.168.1.5,6,0
192.168.1.2,224.0.0.251,17,0
192.168.1.5,35.223.238.178,6,0
192.168.1.5,35.223.238.178,6,0
35.223.238.178,192.168.1.5,6,0
35.223.238.178,192.168.1.5,6,0
192.168.1.5,35.223.238.178,6,0
192.168.1.4,224.0.0.251,17,0
35.223.238.178,192.168.1.5,6,0
192.168.1.5,13.225.103.22,6,0
13.225.103.22,192.168.1.5,6,0
192.168.1.5,13.225.103.22,6,0
192.168.1.5,192.34.20.166,6,0
192.168.1.5,192.34.20.166,6,0
192.168.1.5,192.34.20.166,6,0
192.168.1.5,192.34.20.166,6,0
192.168.1.5,192.34.20.166,6,0
192.34.20.166,192.168.1.5,6,0
192.34.20.166,192.168.1.5,6,0
192.168.1.5,192.34.20.166,6,0
192.168.1.5,192.34.20.166,6,0
192.168.1.5,192.34.20.166,6,0
192.34.20.166,192.168.1.5,6,0
192.34.20.166,192.168.1.5,6,0
192.34.20.166,192.168.1.5,6,0
192.34.20.166,192.168.1.5,6,0
192.34.20.166,192.168.1.5,6,0
192.34.20.166,192.168.1.5,6,0
192.34.20.166,192.168.1.5,6,0
192.34.20.166,192.168.1.5,6,0
192.168.1.5,192.34.20.166,6,0
192.168.1.5,192.34.20.166,6,0
192.168.1.5,192.34.20.166,6,0
192.168.1.5,192.34.20.166,6,0
192.168.1.5,192.34.20.166,6,0
192.168.1.5,192.34.20.166,6,0
192.168.1.5,18.66.78.23,6,0
18.66.78.23,192.168.1.5,6,0
192.34.20.166,192.168.1.5,6,0
192.34.20.166,192.168.1.5,6,0
192.34.20.166,192.168.1.5,6,0
192.34.20.166,192.168.1.5,6,0
192.34.20.166,192.168.1.5,6,0
192.168.1.5,192.34.20.166,6,0
192.168.1.5,192.34.20.166,6,0
192.34.20.166,192.168.1.5,6,0
192.34.20.166,192.168.1.5,6,0
192.34.20.166,192.168.1.5,6,0
192.34.20.166,192.168.1.5,6,0
192.34.20.166,192.168.1.5,6,0
192.168.1.5,192.34.20.166,6,0
192.168.1.5,192.34.20.166,6,0
192.168.1.5,192.34.20.166,6,0
192.168.1.5,192.34.20.166,6,0
192.168.1.5,192.34.20.166,6,0
18.66.78.23,192.168.1.5,6,0
192.168.1.5,18.66.78.23,6,0
192.168.1.5,35.174.127.31,6,0
192.34.20.166,192.168.1.5,6,0
192.34.20.166,192.168.1.5,6,0
192.34.20.166,192.168.1.5,6,0
192.168.1.5,192.34.20.166,6,0
192.168.1.5,192.34.20.166,6,0
192.168.1.1,192.168.1.255,17,0
35.174.127.31,192.168.1.5,6,0
192.168.1.5,35.174.127.31,6,0
192.168.1.5,91.108.56.149,6,0
91.108.56.149,192.168.1.5,6,0
192.168.1.5,91.108.56.149,6,0
91.108.56.149,192.168.1.5,6,0
192.168.1.5,91.108.56.149,6,0
192.168.1.5,91.108.56.149,6,0
91.108.56.149,192.168.1.5,6,0
192.168.1.5,91.108.56.149,6,0
91.108.56.149,192.168.1.5,6,0
192.168.1.5,91.108.56.149,6,0
192.168.1.5,8.8.8.8,17,0
192.168.1.5,8.8.8.8,17,0
192.168.1.5,8.8.8.8,17,0
8.8.8.8,192.168.1.5,17,0
8.8.8.8,192.168.1.5,17,0
8.8.8.8,192.168.1.5,17,0
192.168.1.5,13.89.179.11,6,0
192.168.1.5,13.89.179.11,6,0
13.89.179.11,192.168.1.5,6,0
192.168.1.5,13.89.179.11,6,0
192.168.1.5,13.89.179.11,6,0
192.168.1.5,13.89.179.11,6,0
13.89.179.11,192.168.1.5,6,0
192.168.1.5,13.89.179.11,6,0
13.89.179.11,192.168.1.5,6,0
13.89.179.11,192.168.1.5,6,0
192.168.1.5,13.89.179.11,6,0
192.168.1.5,13.89.179.11,6,0
192.168.1.5,13.89.179.11,6,0
192.168.1.5,13.89.179.11,6,0
13.89.179.11,192.168.1.5,6,0
13.89.179.11,192.168.1.5,6,0
192.168.1.5,13.89.179.11,6,0
192.168.1.5,13.89.179.11,6,0
13.89.179.11,192.168.1.5,6,0
13.89.179.11,192.168.1.5,6,0
192.168.1.5,13.89.179.11,6,0
13.89.179.11,192.168.1.5,6,0
13.89.179.11,192.168.1.5,6,0
13.89.179.11,192.168.1.5,6,0
13.89.179.11,192.168.1.5,6,0
192.168.1.5,13.89.179.11,6,0
192.168.1.5,13.89.179.11,6,0
192.168.1.5,13.89.179.11,6,0
192.168.1.5,13.89.179.11,6,0
192.168.1.5,13.89.179.11,6,0
192.168.1.5,13.89.179.11,6,0
192.168.1.5,13.89.179.11,6,0
192.168.1.5,13.89.179.11,6,0
192.168.1.5,13.89.179.11,6,0
13.89.179.11,192.168.1.5,6,0
13.89.179.11,192.168.1.5,6,0
192.168.1.5,13.89.179.11,6,0
13.89.179.11,192.168.1.5,6,0
13.89.179.11,192.168.1.5,6,0
13.89.179.11,192.168.1.5,6,0
13.89.179.11,192.168.1.5,6,0
13.89.179.11,192.168.1.5,6,0
13.89.179.11,192.168.1.5,6,0
13.89.179.11,192.168.1.5,6,0
13.89.179.11,192.168.1.5,6,0
13.89.179.11,192.168.1.5,6,0
192.168.1.5,13.89.179.11,6,0
192.168.1.5,13.89.179.11,6,0
192.168.1.5,13.89.179.11,6,0
192.168.1.5,13.89.179.11,6,0
192.168.1.5,13.89.179.11,6,0
13.89.179.11,192.168.1.5,6,0
13.89.179.11,192.168.1.5,6,0
13.89.179.11,192.168.1.5,6,0
192.168.1.5,13.89.179.11,6,0
192.168.1.5,13.89.179.11,6,0
13.89.179.11,192.168.1.5,6,0
192.168.1.5,13.89.179.11,6,0
192.168.1.5,35.223.238.178,6,0
192.168.1.5,35.223.238.178,6,0
192.168.1.5,13.89.179.11,6,0
192.168.1.5,13.89.179.11,6,0
35.223.238.178,192.168.1.5,6,0
35.223.238.178,192.168.1.5,6,0
13.89.179.11,192.168.1.5,6,0
13.89.179.11,192.168.1.5,6,0
192.168.1.5,13.89.179.11,6,0
192.168.1.5,35.223.238.178,6,0
35.223.238.178,192.168.1.5,6,0
192.168.1.1,192.168.1.255,17,0
192.168.1.5,35.223.238.178,6,0
35.223.238.178,192.168.1.5,6,0
192.168.1.5,35.223.238.178,6,0
192.168.1.5,35.223.238.178,6,0
35.223.238.178,192.168.1.5,6,0
35.223.238.178,192.168.1.5,6,0
35.223.238.178,192.168.1.5,6,0
35.223.238.178,192.168.1.5,6,0
192.168.1.5,35.223.238.178,6,0
192.168.1.5,35.223.238.178,6,0
192.168.1.5,35.223.238.178,6,0
35.223.238.178,192.168.1.5,6,0
35.223.238.178,192.168.1.5,6,0
35.223.238.178,192.168.1.5,6,0
35.223.238.178,192.168.1.5,6,0
35.223.238.178,192.168.1.5,6,0
192.168.1.5,35.223.238.178,6,0
192.168.1.5,35.223.238.178,6,0
192.168.1.5,35.223.238.178,6,0
192.168.1.5,35.223.238.178,6,0
192.168.1.5,140.82.112.25,6,0
35.223.238.178,192.168.1.5,6,0
140.82.112.25,192.168.1.5,6,0
192.168.1.5,34.237.73.95,6,0
34.237.73.95,192.168.1.5,6,0
192.168.1.5,34.237.73.95,6,0
192.168.1.5,35.174.127.31,6,0
192.168.1.5,34.237.73.95,6,0
35.174.127.31,192.168.1.5,6,0
34.237.73.95,192.168.1.5,6,0
192.168.1.5,34.237.73.95,6,0
192.168.1.5,54.186.23.98,6,0
192.168.1.5,54.186.23.98,6,0
54.186.23.98,192.168.1.5,6,0
192.168.1.5,54.186.23.98,6,0
192.168.1.5,54.186.23.98,6,0
192.168.1.5,54.186.23.98,6,0
192.168.1.5,35.223.238.178,6,0
192.168.1.5,35.223.238.178,6,0
192.168.1.5,13.89.179.11,6,0
54.186.23.98,192.168.1.5,6,0
192.168.1.5,54.186.23.98,6,0
192.168.1.5,54.186.23.98,6,0
192.168.1.5,54.186.23.98,6,0
54.186.23.98,192.168.1.5,6,0
54.186.23.98,192.168.1.5,6,0
54.186.23.98,192.168.1.5,6,0
54.186.23.98,192.168.1.5,6,0
54.186.23.98,192.168.1.5,6,0
192.168.1.5,54.186.23.98,6,0
192.168.1.5,54.186.23.98,6,0
192.168.1.5,54.186.23.98,6,0
192.168.1.5,54.186.23.98,6,0
192.168.1.5,54.186.23.98,6,0
192.168.1.5,54.186.23.98,6,0
35.223.238.178,192.168.1.5,6,0
35.223.238.178,192.168.1.5,6,0
192.168.1.5,13.89.179.11,6,0
13.89.179.11,192.168.1.5,6,0
192.168.1.5,13.89.179.11,6,0
192.168.1.5,13.89.179.11,6,0
192.168.1.5,13.89.179.11,6,0
54.186.23.98,192.168.1.5,6,0
54.186.23.98,192.168.1.5,6,0
54.186.23.98,192.168.1.5,6,0
54.186.23.98,192.168.1.5,6,0
54.186.23.98,192.168.1.5,6,0
192.168.1.5,54.186.23.98,6,0
192.168.1.5,54.186.23.98,6,0
54.186.23.98,192.168.1.5,6,0
54.186.23.98,192.168.1.5,6,0
192.168.1.5,54.186.23.98,6,0
54.186.23.98,192.168.1.5,6,0
192.168.1.5,54.186.23.98,6,0
192.168.1.5,54.186.23.98,6,0
54.186.23.98,192.168.1.5,6,0
192.168.1.5,54.186.23.98,6,0
192.168.1.5,54.186.23.98,6,0
13.89.179.11,192.168.1.5,6,0
192.168.1.5,13.89.179.11,6,0
192.168.1.5,13.89.179.11,6,0
192.168.1.5,13.89.179.11,6,0
13.89.179.11,192.168.1.5,6,0
13.89.179.11,192.168.1.5,6,0
192.168.1.5,13.89.179.11,6,0
192.168.1.5,13.89.179.11,6,0
54.186.23.98,192.168.1.5,6,0
54.186.23.98,192.168.1.5,6,0
192.168.1.5,54.186.23.98,6,0
192.168.1.5,54.186.23.98,6,0
54.186.23.98,192.168.1.5,6,0
192.168.1.5,54.186.23.98,6,0
192.168.1.5,54.186.23.98,6,0
192.168.1.5,54.186.23.98,6,0
54.186.23.98,192.168.1.5,6,0
192.168.1.5,35.223.238.178,6,0
13.89.179.11,192.168.1.5,6,0
13.89.179.11,192.168.1.5,6,0
192.168.1.5,13.89.179.11,6,0
192.168.1.5,13.89.179.11,6,0
13.89.179.11,192.168.1.5,6,0
13.89.179.11,192.168.1.5,6,0
13.89.179.11,192.168.1.5,6,0
13.89.179.11,192.168.1.5,6,0
192.168.1.5,13.89.179.11,6,0
192.168.1.5,13.89.179.11,6,0
13.89.179.11,192.168.1.5,6,0
13.89.179.11,192.168.1.5,6,0
192.168.1.5,13.89.179.11,6,0
192.168.1.5,13.89.179.11,6,0
192.168.1.5,13.89.179.11,6,0
192.168.1.5,13.89.179.11,6,0
192.168.1.5,13.89.179.11,6,0
192.168.1.5,13.89.179.11,6,0
192.168.1.5,13.89.179.11,6,0
192.168.1.5,13.89.179.11,6,0
54.186.23.98,192.168.1.5,6,0
192.168.1.5,54.186.23.98,6,0
192.168.1.5,54.186.23.98,6,0
192.168.1.5,54.186.23.98,6,0
54.186.23.98,192.168.1.5,6,0
54.186.23.98,192.168.1.5,6,0
54.186.23.98,192.168.1.5,6,0
54.186.23.98,192.168.1.5,6,0
54.186.23.98,192.168.1.5,6,0
192.168.1.5,54.186.23.98,6,0
192.168.1.5,54.186.23.98,6,0
192.168.1.5,54.186.23.98,6,0
192.168.1.5,54.186.23.98,6,0
192.168.1.5,54.186.23.98,6,0
192.168.1.5,54.186.23.98,6,0
35.223.238.178,192.168.1.5,6,0
13.89.179.11,192.168.1.5,6,0
13.89.179.11,192.168.1.5,6,0
192.168.1.5,13.89.179.11,6,0
13.89.179.11,192.168.1.5,6,0
13.89.179.11,192.168.1.5,6,0
13.89.179.11,192.168.1.5,6,0
13.89.179.11,192.168.1.5,6,0
192.168.1.5,13.89.179.11,6,0
192.168.1.5,13.89.179.11,6,0
192.168.1.5,13.89.179.11,6,0
54.186.23.98,192.168.1.5,6,0
54.186.23.98,192.168.1.5,6,0
54.186.23.98,192.168.1.5,6,0
192.168.1.5,54.186.23.98,6,0
54.186.23.98,192.168.1.5,6,0
54.186.23.98,192.168.1.5,6,0
13.89.179.11,192.168.1.5,6,0
13.89.179.11,192.168.1.5,6,0
192.168.1.5,54.186.23.98,6,0
192.168.1.5,54.186.23.98,6,0
13.89.179.11,192.168.1.5,6,0
192.168.1.5,13.89.179.11,6,0
13.89.179.11,192.168.1.5,6,0
192.168.1.5,13.89.179.11,6,0
192.168.1.5,13.89.179.11,6,0
54.186.23.98,192.168.1.5,6,0
54.186.23.98,192.168.1.5,6,0
192.168.1.5,54.186.23.98,6,0
192.168.1.5,54.186.23.98,6,0
54.186.23.98,192.168.1.5,6,0
54.186.23.98,192.168.1.5,6,0
54.186.23.98,192.168.1.5,6,0
192.168.1.5,54.186.23.98,6,0
54.186.23.98,192.168.1.5,6,0
192.168.1.5,54.186.23.98,6,0
13.89.179.11,192.168.1.5,6,0
192.168.1.5,13.89.179.11,6,0
13.89.179.11,192.168.1.5,6,0
192.168.1.5,13.89.179.11,6,0
54.186.23.98,192.168.1.5,6,0
54.186.23.98,192.168.1.5,6,0
192.168.1.5,54.186.23.98,6,0
13.89.179.11,192.168.1.5,6,0
192.168.1.5,13.89.179.11,6,0
13.89.179.11,192.168.1.5,6,0
54.186.23.98,192.168.1.5,6,0
192.168.1.5,18.66.78.23,6,0
18.66.78.23,192.168.1.5,6,0
18.66.78.23,192.168.1.5,6,0
192.168.1.5,18.66.78.23,6,0
192.168.1.1,192.168.1.255,17,0
192.168.1.5,192.34.20.166,6,0
192.168.1.5,192.34.20.166,6,0
192.34.20.166,192.168.1.5,6,0
192.168.1.5,54.186.23.98,6,0
192.168.1.5,54.186.23.98,6,0
192.168.1.5,54.186.23.98,6,0
192.168.1.5,54.186.23.98,6,0
192.34.20.166,192.168.1.5,6,0
192.168.1.5,13.89.179.11,6,0
192.168.1.5,13.89.179.11,6,0
54.186.23.98,192.168.1.5,6,0
192.168.1.5,54.186.23.98,6,0
54.186.23.98,192.168.1.5,6,0
192.168.1.5,54.186.23.98,6,0
54.186.23.98,192.168.1.5,6,0
192.168.1.5,54.186.23.98,6,0
54.186.23.98,192.168.1.5,6,0
192.168.1.5,54.186.23.98,6,0
13.89.179.11,192.168.1.5,6,0
192.168.1.5,13.89.179.11,6,0
13.89.179.11,192.168.1.5,6,0
13.89.179.11,192.168.1.5,6,0
192.168.1.5,35.174.127.31,6,0
192.168.1.5,35.186.224.45,6,0
35.186.224.45,192.168.1.5,6,0
35.174.127.31,192.168.1.5,6,0
35.174.127.31,192.168.1.5,6,0
192.168.1.5,35.174.127.31,6,0
35.186.224.45,192.168.1.5,6,0
192.168.1.5,35.186.224.45,6,0
192.168.1.5,192.34.20.166,6,0
192.168.1.5,192.34.20.166,6,0
192.168.1.5,192.34.20.166,6,0
192.168.1.5,192.34.20.166,6,0
192.168.1.5,192.34.20.166,6,0
192.34.20.166,192.168.1.5,6,0
192.34.20.166,192.168.1.5,6,0
192.168.1.5,192.34.20.166,6,0
192.34.20.166,192.168.1.5,6,0
192.168.1.5,192.34.20.166,6,0
192.34.20.166,192.168.1.5,6,0
192.34.20.166,192.168.1.5,6,0
192.34.20.166,192.168.1.5,6,0
192.34.20.166,192.168.1.5,6,0
192.34.20.166,192.168.1.5,6,0
192.34.20.166,192.168.1.5,6,0
192.34.20.166,192.168.1.5,6,0
192.168.1.5,192.34.20.166,6,0
192.168.1.5,192.34.20.166,6,0
192.168.1.5,192.34.20.166,6,0
192.168.1.5,192.34.20.166,6,0
192.168.1.5,192.34.20.166,6,0
192.168.1.5,192.34.20.166,6,0
192.168.1.5,192.34.20.166,6,0
192.168.1.5,192.34.20.166,6,0
192.34.20.166,192.168.1.5,6,0
192.34.20.166,192.168.1.5,6,0
192.34.20.166,192.168.1.5,6,0
192.34.20.166,192.168.1.5,6,0
192.34.20.166,192.168.1.5,6,0
192.34.20.166,192.168.1.5,6,0
192.168.1.5,192.34.20.166,6,0
192.168.1.5,192.34.20.166,6,0
192.34.20.166,192.168.1.5,6,0
192.34.20.166,192.168.1.5,6,0
192.34.20.166,192.168.1.5,6,0
192.34.20.166,192.168.1.5,6,0
192.168.1.5,192.34.20.166,6,0
192.168.1.5,192.34.20.166,6,0
192.168.1.5,192.34.20.166,6,0
